user_id,country,age_group,gender,customer_tier,preferred_sport,registration_date,is_active
4019,Australia,18-24,Female,Bronze,Football,2023-04-20,True
4020,Australia,35-44,Male,Bronze,Football,2022-09-29,True
4021,Australia,25-34,Female,Bronze,Football,2022-05-03,True
4022,Australia,45-54,Male,Gold,Football,2022-04-03,True
4023,United Kingdom,25-34,Male,Silver,Volleyball,2022-06-11,True
4024,Ireland,25-34,Male,Gold,Basketball,2023-12-04,True
4025,United Kingdom,25-34,Male,Bronze,Tennis,2022-11-08,True
4026,Ireland,25-34,Male,Silver,Tennis,2023-12-23,True
4027,Australia,35-44,Male,Bronze,Baseball,2023-12-15,False
4028,Australia,18-24,Male,Silver,Football,2023-09-10,True
4029,United Kingdom,55+,Male,Bronze,Football,2022-02-11,True
4030,Australia,25-34,Male,Bronze,Baseball,2022-08-09,True
4031,United Kingdom,25-34,Male,Gold,Baseball,2022-12-02,True
4032,Australia,35-44,Female,Silver,Football,2022-06-01,True
4033,Australia,25-34,Female,Gold,Football,2022-04-04,True
4034,Canada,45-54,Male,Bronze,Tennis,2023-12-30,True
4035,Australia,25-34,Male,Bronze,Football,2022-09-12,True
4036,Canada,35-44,Female,Bronze,Basketball,2022-12-31,True
4037,Canada,18-24,Male,Silver,Football,2023-02-10,True
4038,Ireland,45-54,Male,Silver,Football,2023-06-10,True
4039,United Kingdom,35-44,Male,Gold,Tennis,2022-02-20,True
4040,United Kingdom,25-34,Male,Bronze,Baseball,2023-11-25,True
4041,New Zealand,18-24,Male,Silver,Tennis,2022-11-03,False
4042,Australia,25-34,Male,Bronze,Football,2022-09-24,True
4043,Australia,55+,Male,Bronze,Table Tennis,2022-06-28,True
4044,United Kingdom,25-34,Male,Silver,Tennis,2022-02-01,False
4045,Australia,25-34,Male,Silver,Football,2023-02-19,True
4046,Australia,18-24,Male,Bronze,Football,2023-04-09,True
4047,Australia,25-34,Male,Bronze,Football,2023-07-24,True
4048,United Kingdom,35-44,Male,Bronze,Tennis,2023-07-18,True
4049,New Zealand,55+,Female,Bronze,Tennis,2022-09-13,True
4050,Australia,25-34,Male,Bronze,Football,2022-04-07,True
4051,New Zealand,45-54,Male,Bronze,Football,2023-04-19,True
4052,United Kingdom,35-44,Male,Bronze,Football,2022-04-15,True
4053,Ireland,18-24,Male,VIP,Tennis,2022-05-24,True
4054,United Kingdom,25-34,Male,Gold,Football,2022-05-05,False
4055,Ireland,35-44,Male,Bronze,Football,2022-01-13,False
4056,Australia,55+,Female,VIP,Snooker,2022-03-05,True
4057,Ireland,45-54,Male,Silver,Tennis,2022-08-16,True
4058,Australia,25-34,Female,Bronze,Football,2022-05-14,True
4059,New Zealand,25-34,Male,Bronze,Ice Hockey,2022-07-22,True
4060,Canada,25-34,Female,Gold,Football,2023-02-15,False
4061,Australia,55+,Female,Silver,Ice Hockey,2023-01-17,True
4062,Australia,45-54,Female,Gold,Ice Hockey,2023-12-04,True
4063,Ireland,35-44,Male,Gold,Basketball,2023-10-08,True
4064,Australia,25-34,Male,Bronze,Ice Hockey,2023-10-23,True
4065,New Zealand,25-34,Female,Bronze,Football,2022-03-28,True
4066,Australia,25-34,Female,Bronze,Ice Hockey,2023-08-20,True
4067,Australia,25-34,Female,Bronze,Football,2023-08-24,True
4068,Canada,25-34,Male,Bronze,Football,2022-09-23,False
4069,United Kingdom,18-24,Female,Bronze,Snooker,2022-03-18,True
4070,Ireland,18-24,Male,Bronze,Tennis,2022-01-23,False
4071,Australia,45-54,Male,Bronze,Baseball,2022-03-08,True
4072,United Kingdom,35-44,Male,Bronze,Football,2022-07-22,True
4073,United Kingdom,25-34,Male,Bronze,Tennis,2023-10-24,True
4074,United Kingdom,25-34,Female,Bronze,Football,2023-03-31,True
4075,United Kingdom,25-34,Male,Bronze,Basketball,2022-05-12,True
4076,United Kingdom,35-44,Male,Silver,Football,2022-04-05,True
4077,Australia,45-54,Male,Gold,Football,2022-12-06,True
4078,Australia,35-44,Male,Bronze,Football,2022-05-06,True
4079,Ireland,35-44,Male,Bronze,Ice Hockey,2022-02-13,True
4080,Australia,25-34,Male,Gold,Football,2023-04-18,False
4081,United Kingdom,25-34,Male,Silver,Volleyball,2022-02-21,True
4082,Australia,25-34,Female,Silver,Football,2022-06-22,True
4083,United Kingdom,25-34,Female,Bronze,Football,2023-08-11,False
4084,United Kingdom,35-44,Male,Gold,Football,2023-03-20,True
4085,Australia,25-34,Male,Gold,Baseball,2023-02-09,True
4086,Australia,18-24,Male,Silver,Football,2023-05-24,True
4087,Australia,25-34,Female,Bronze,Football,2022-01-31,False
4088,United Kingdom,55+,Male,Gold,Ice Hockey,2023-01-27,True
4089,Ireland,25-34,Male,Silver,Football,2023-12-01,True
4090,Australia,35-44,Male,Silver,Ice Hockey,2023-03-13,True
4091,United Kingdom,25-34,Female,Bronze,Football,2022-06-26,False
4092,Australia,18-24,Male,Silver,Tennis,2022-12-29,False
4093,Australia,25-34,Male,Bronze,Football,2022-08-08,True
4094,New Zealand,35-44,Female,Bronze,Tennis,2022-07-11,False
4095,Australia,25-34,Male,Silver,Rugby,2022-10-09,True
4096,Australia,45-54,Male,Bronze,Rugby,2022-10-14,True
4097,Australia,25-34,Male,Silver,Tennis,2023-04-02,False
4098,Australia,18-24,Female,Silver,Snooker,2022-06-02,True
4099,Australia,55+,Male,Bronze,Football,2022-02-05,True
4100,Australia,25-34,Female,Silver,Football,2023-09-21,True
4101,United Kingdom,35-44,Male,Gold,Basketball,2023-09-27,False
4102,Australia,45-54,Female,Bronze,Basketball,2023-09-24,False
4103,Australia,25-34,Male,Silver,Football,2022-09-09,False
4104,Australia,35-44,Male,Bronze,Basketball,2023-10-25,True
4105,Australia,18-24,Female,Bronze,Football,2022-10-30,False
4106,United Kingdom,25-34,Male,Bronze,Ice Hockey,2023-05-26,True
4107,Canada,18-24,Male,Bronze,Rugby,2023-02-26,True
4108,Australia,45-54,Male,Bronze,Tennis,2023-07-18,True
4109,New Zealand,25-34,Female,VIP,Football,2023-05-06,True
4110,United Kingdom,35-44,Male,Silver,Basketball,2022-03-04,True
4111,United Kingdom,55+,Female,Silver,Ice Hockey,2022-03-31,True
4112,Australia,25-34,Male,Bronze,Football,2022-10-14,True
4113,Australia,35-44,Male,Silver,Tennis,2023-01-28,True
4114,Australia,25-34,Male,Bronze,Baseball,2022-05-21,True
4115,United Kingdom,25-34,Male,Bronze,Football,2023-03-06,True
4116,Australia,25-34,Male,Bronze,Football,2022-07-24,True
4117,New Zealand,35-44,Male,Bronze,Football,2023-10-21,True
4118,Australia,55+,Male,Bronze,Tennis,2023-06-23,True
4119,Australia,55+,Female,Silver,Snooker,2022-09-13,True
4120,United Kingdom,45-54,Male,Gold,Basketball,2023-10-08,True
4121,Australia,45-54,Male,Bronze,Football,2023-07-11,False
4122,Australia,25-34,Male,Bronze,Basketball,2022-01-20,True
4123,United Kingdom,35-44,Male,Bronze,Basketball,2023-01-27,True
4124,New Zealand,45-54,Male,VIP,Basketball,2023-01-03,False
4125,Ireland,25-34,Male,Gold,Football,2023-05-07,True
4126,United Kingdom,55+,Female,Silver,Basketball,2023-07-12,False
4127,United Kingdom,25-34,Male,Gold,Tennis,2023-05-12,True
4128,New Zealand,35-44,Male,Bronze,Football,2022-12-19,True
4129,Australia,35-44,Male,VIP,Tennis,2023-08-03,True
4130,Australia,55+,Male,Bronze,Table Tennis,2023-05-30,True
4131,Australia,25-34,Male,Bronze,Football,2022-11-26,False
4132,Australia,35-44,Male,Silver,Baseball,2023-02-02,False
4133,United Kingdom,25-34,Male,Bronze,Football,2022-10-04,False
4134,United Kingdom,25-34,Male,Silver,Ice Hockey,2022-07-04,False
4135,United Kingdom,35-44,Male,Bronze,Football,2022-01-27,False
4136,Australia,35-44,Male,Silver,Football,2022-11-23,True
4137,United Kingdom,35-44,Male,Bronze,Tennis,2023-09-04,False
4138,Australia,25-34,Male,Bronze,Basketball,2022-08-13,True
4139,United Kingdom,25-34,Male,Gold,Rugby,2022-01-31,True
4140,United Kingdom,35-44,Male,Gold,Basketball,2022-10-15,True
4141,Australia,25-34,Male,VIP,Basketball,2022-03-01,False
4142,Australia,25-34,Male,Silver,Handball,2023-04-29,True
4143,Australia,55+,Male,Silver,Tennis,2023-06-27,False
4144,Ireland,25-34,Male,Silver,Football,2023-01-02,True
4145,New Zealand,35-44,Male,Bronze,Football,2023-08-22,True
4146,United Kingdom,25-34,Male,Bronze,Football,2022-08-27,False
4147,Australia,25-34,Male,Bronze,Ice Hockey,2022-06-13,True
4148,Australia,25-34,Male,Gold,Football,2022-04-13,False
4149,United Kingdom,25-34,Male,Bronze,Football,2022-09-11,True
4150,Ireland,35-44,Male,Gold,Football,2023-11-04,True
4151,Australia,35-44,Male,Silver,Basketball,2022-09-04,False
4152,Australia,25-34,Female,Silver,Football,2022-09-30,True
4153,United Kingdom,18-24,Male,Bronze,Football,2023-07-01,True
4154,Australia,25-34,Male,Bronze,Basketball,2022-02-27,True
4155,Australia,18-24,Female,VIP,Rugby,2022-08-13,True
4156,Australia,18-24,Female,Bronze,Football,2023-08-13,True
4157,Australia,55+,Female,Bronze,Tennis,2023-02-02,True
4158,New Zealand,35-44,Male,Bronze,Football,2022-12-30,False
4159,Canada,35-44,Female,Bronze,Snooker,2022-06-27,True
4160,United Kingdom,25-34,Male,Bronze,Football,2022-06-30,True
4161,Australia,45-54,Male,Silver,Table Tennis,2022-08-31,False
4162,Australia,35-44,Male,Bronze,Baseball,2023-08-30,False
4163,Australia,35-44,Male,Silver,Rugby,2022-11-22,True
4164,Australia,25-34,Male,Bronze,Football,2023-12-16,True
4165,United Kingdom,55+,Male,Gold,Tennis,2023-01-03,True
4166,Australia,45-54,Male,Silver,Football,2023-08-29,True
4167,Australia,45-54,Male,Bronze,Handball,2022-01-29,True
4168,Australia,18-24,Female,Bronze,Rugby,2023-12-22,False
4169,Australia,25-34,Male,Bronze,Baseball,2023-12-19,True
4170,Australia,25-34,Male,Silver,Basketball,2022-12-27,True
4171,Australia,25-34,Female,Silver,Tennis,2023-08-05,True
4172,Canada,45-54,Male,Gold,Tennis,2023-08-01,True
4173,Australia,18-24,Male,Bronze,Football,2022-05-26,True
4174,Australia,18-24,Female,Bronze,Tennis,2023-07-31,False
4175,New Zealand,25-34,Female,Bronze,Basketball,2022-07-12,True
4176,Canada,25-34,Female,Bronze,Snooker,2023-05-20,True
4177,United Kingdom,25-34,Male,Silver,Basketball,2023-07-10,True
4178,Ireland,45-54,Male,Bronze,Volleyball,2022-11-13,True
4179,Australia,35-44,Male,Silver,Volleyball,2022-06-29,True
4180,Australia,18-24,Male,Silver,Tennis,2023-05-18,True
4181,Australia,25-34,Male,Gold,Football,2022-02-08,True
4182,United Kingdom,25-34,Male,Bronze,Basketball,2022-04-03,False
4183,United Kingdom,18-24,Female,Gold,Tennis,2022-02-27,True
4184,Australia,35-44,Male,VIP,Football,2022-08-27,True
4185,Australia,35-44,Male,Gold,Football,2023-09-09,True
4186,United Kingdom,35-44,Male,Silver,Table Tennis,2022-08-13,True
4187,Australia,35-44,Male,Gold,Football,2022-01-21,True
4188,United Kingdom,18-24,Female,Silver,Ice Hockey,2023-06-24,True
4189,United Kingdom,55+,Male,Bronze,Volleyball,2023-05-05,True
4190,United Kingdom,45-54,Male,Silver,Basketball,2022-01-01,True
4191,Ireland,45-54,Male,Silver,Tennis,2022-12-06,True
4192,New Zealand,18-24,Male,VIP,Ice Hockey,2023-09-21,True
4193,Australia,55+,Male,Silver,Tennis,2022-07-26,True
4194,United Kingdom,45-54,Female,Bronze,Football,2022-05-14,False
4195,United Kingdom,45-54,Male,Silver,Baseball,2022-12-15,True
4196,Australia,18-24,Male,VIP,Tennis,2022-07-01,True
4197,Australia,35-44,Male,Bronze,Basketball,2022-11-28,False
4198,Australia,55+,Female,Bronze,Tennis,2022-03-02,True
4199,Australia,35-44,Female,Silver,Football,2022-01-23,True
4200,United Kingdom,35-44,Male,Bronze,Baseball,2022-06-01,True
4201,Ireland,55+,Male,Bronze,Rugby,2023-08-24,True
4202,Australia,25-34,Female,Bronze,Football,2023-12-23,False
4203,Australia,35-44,Female,Gold,Table Tennis,2022-05-26,True
4204,Canada,25-34,Female,Bronze,Ice Hockey,2022-04-24,True
4205,Australia,55+,Female,Bronze,Tennis,2023-06-23,True
4206,Australia,18-24,Male,Silver,Basketball,2023-01-09,True
4207,United Kingdom,25-34,Male,VIP,Football,2022-03-16,True
4208,Australia,35-44,Female,VIP,Tennis,2023-01-18,True
4209,Australia,45-54,Female,Bronze,Football,2023-12-23,True
4210,Australia,35-44,Male,VIP,Tennis,2023-11-10,True
4211,Australia,45-54,Male,Bronze,Tennis,2023-02-10,True
4212,United Kingdom,55+,Female,Silver,Volleyball,2023-08-24,False
4213,Australia,18-24,Male,Silver,Ice Hockey,2022-04-14,False
4214,Australia,25-34,Female,Bronze,Football,2022-12-11,False
4215,United Kingdom,18-24,Male,Silver,Handball,2022-11-06,True
4216,Ireland,25-34,Male,Bronze,Tennis,2022-11-27,True
4217,Australia,35-44,Male,Gold,Basketball,2022-05-20,True
4218,Australia,45-54,Male,Bronze,Football,2022-06-11,True
4219,United Kingdom,45-54,Male,Silver,Volleyball,2023-03-24,True
4220,Australia,18-24,Male,Bronze,Snooker,2023-10-17,True
4221,Australia,18-24,Male,Bronze,Rugby,2023-05-14,True
4222,United Kingdom,35-44,Female,VIP,Snooker,2023-10-27,True
4223,New Zealand,35-44,Male,Silver,Football,2022-11-21,True
4224,Ireland,25-34,Male,VIP,Volleyball,2022-06-28,True
4225,United Kingdom,45-54,Male,Bronze,Tennis,2023-12-26,True
4226,United Kingdom,55+,Male,Bronze,Football,2023-07-30,True
4227,Australia,25-34,Male,Silver,Basketball,2023-12-12,True
4228,United Kingdom,45-54,Male,Bronze,Ice Hockey,2023-09-21,True
4229,Australia,25-34,Male,Bronze,Football,2023-01-01,True
4230,Australia,35-44,Male,Silver,Football,2022-08-17,False
4231,United Kingdom,25-34,Male,Bronze,Football,2023-11-13,True
4232,United Kingdom,18-24,Male,Bronze,Football,2023-08-27,True
4233,Australia,55+,Male,Bronze,Football,2022-06-29,True
4234,New Zealand,25-34,Female,Silver,Football,2023-01-23,False
4235,Australia,35-44,Female,Silver,Football,2022-11-11,True
4236,Australia,25-34,Female,Bronze,Baseball,2023-12-07,True
4237,Australia,18-24,Female,Silver,Rugby,2022-10-29,True
4238,Ireland,18-24,Male,Bronze,Football,2022-05-11,True
4239,United Kingdom,25-34,Male,Gold,Baseball,2022-07-01,True
4240,Australia,35-44,Male,Gold,Basketball,2022-01-02,True
4241,United Kingdom,25-34,Female,Silver,Tennis,2023-12-20,True
4242,Australia,35-44,Female,Bronze,Tennis,2023-08-10,True
4243,Ireland,35-44,Female,Silver,Tennis,2023-02-05,True
4244,Australia,35-44,Male,Silver,Football,2023-08-05,True
4245,Australia,25-34,Female,VIP,Football,2022-02-03,True
4246,New Zealand,45-54,Male,VIP,Tennis,2022-07-06,False
4247,Australia,25-34,Male,Gold,Tennis,2023-09-09,True
4248,Australia,25-34,Female,Bronze,Rugby,2022-11-22,True
4249,United Kingdom,25-34,Male,VIP,Football,2023-09-19,True
4250,Canada,25-34,Female,Silver,Ice Hockey,2022-08-15,True
4251,Australia,18-24,Male,Gold,Tennis,2023-10-17,True
4252,Australia,35-44,Female,Bronze,Baseball,2023-08-03,False
4253,Australia,25-34,Male,Bronze,Football,2022-04-17,True
4254,Australia,25-34,Female,Bronze,Handball,2023-05-24,True
4255,Australia,35-44,Female,Bronze,Rugby,2022-05-25,False
4256,United Kingdom,25-34,Female,Bronze,Basketball,2022-12-06,False
4257,Canada,25-34,Male,Gold,Basketball,2022-03-21,True
4258,Australia,18-24,Female,Bronze,Football,2022-09-01,True
4259,Australia,35-44,Male,Bronze,Baseball,2022-12-22,True
4260,Australia,18-24,Male,Bronze,Football,2022-11-24,True
4261,Australia,25-34,Male,Bronze,Tennis,2022-06-21,False
4262,New Zealand,25-34,Female,VIP,Football,2023-10-14,True
4263,Australia,35-44,Male,Bronze,Tennis,2022-04-01,True
4264,Australia,35-44,Female,Bronze,Basketball,2023-12-27,True
4265,United Kingdom,45-54,Female,Gold,Handball,2023-11-18,True
4266,Australia,18-24,Male,Gold,Tennis,2023-10-17,True
4267,United Kingdom,25-34,Female,Bronze,Table Tennis,2022-12-10,False
4268,Australia,25-34,Male,Silver,Basketball,2023-04-03,True
4269,Ireland,18-24,Female,Silver,Football,2022-01-12,True
4270,New Zealand,25-34,Male,Silver,Football,2022-09-29,False
4271,United Kingdom,25-34,Male,Bronze,Ice Hockey,2022-08-03,True
4272,Canada,25-34,Male,VIP,Football,2022-09-13,True
4273,Australia,35-44,Male,Bronze,Tennis,2023-12-11,True
4274,Australia,25-34,Male,Bronze,Football,2022-03-11,True
4275,United Kingdom,35-44,Male,Bronze,Tennis,2022-12-25,True
4276,United Kingdom,25-34,Male,Bronze,Ice Hockey,2022-09-20,True
4277,Australia,25-34,Male,Gold,Tennis,2022-04-21,True
4278,Australia,35-44,Male,Silver,Football,2022-01-02,True
4279,Australia,18-24,Female,Bronze,Football,2022-02-19,True
4280,Australia,18-24,Male,Bronze,Football,2023-01-31,True
4281,Australia,25-34,Female,Bronze,Football,2023-03-25,True
4282,United Kingdom,55+,Male,VIP,Basketball,2023-03-06,True
4283,Australia,35-44,Male,Silver,Basketball,2022-06-20,False
4284,Australia,18-24,Male,Silver,Football,2023-02-28,True
4285,United Kingdom,45-54,Male,Silver,Tennis,2023-05-20,True
4286,United Kingdom,35-44,Male,Silver,Tennis,2023-01-23,True
4287,New Zealand,35-44,Male,Silver,Football,2022-12-26,False
4288,United Kingdom,45-54,Female,Bronze,Tennis,2023-07-14,True
4289,Australia,25-34,Female,Gold,Football,2023-01-20,True
4290,Ireland,25-34,Male,Silver,Tennis,2022-04-14,True
4291,Australia,25-34,Female,Silver,Rugby,2023-05-06,True
4292,Australia,35-44,Male,VIP,Football,2023-08-15,True
4293,United Kingdom,35-44,Male,Gold,Basketball,2023-10-29,False
4294,New Zealand,35-44,Male,Gold,Tennis,2023-12-05,False
4295,Australia,55+,Female,VIP,Football,2022-08-19,True
4296,Australia,45-54,Female,Bronze,Ice Hockey,2022-06-16,True
4297,Australia,45-54,Female,Bronze,Tennis,2023-04-08,True
4298,Australia,45-54,Male,Silver,Tennis,2022-03-17,True
4299,Australia,55+,Male,Bronze,Basketball,2022-02-04,True
4300,United Kingdom,18-24,Male,Gold,Rugby,2022-10-29,True
4301,Australia,25-34,Male,Silver,Baseball,2022-01-21,True
4302,New Zealand,25-34,Male,Silver,Basketball,2022-11-23,True
4303,Ireland,45-54,Male,VIP,Volleyball,2022-09-25,True
4304,United Kingdom,25-34,Male,Bronze,Football,2022-04-18,True
4305,Ireland,35-44,Male,Silver,Tennis,2022-03-17,True
4306,Australia,18-24,Male,Silver,Football,2022-12-17,True
4307,Australia,25-34,Male,Bronze,Football,2022-06-24,True
4308,United Kingdom,35-44,Male,Bronze,Tennis,2023-01-20,True
4309,Ireland,18-24,Male,Gold,Ice Hockey,2022-06-14,False
4310,Ireland,25-34,Male,Silver,Tennis,2022-03-18,True
4311,Australia,25-34,Male,Gold,Basketball,2023-07-15,True
4312,New Zealand,25-34,Male,Silver,Tennis,2022-04-06,True
4313,Australia,35-44,Male,Bronze,Tennis,2022-12-13,True
4314,New Zealand,25-34,Male,Bronze,Football,2023-09-01,True
4315,Canada,35-44,Female,Bronze,Football,2023-09-21,True
4316,Australia,18-24,Male,VIP,Football,2023-05-10,True
4317,United Kingdom,45-54,Male,Bronze,Basketball,2023-12-23,True
4318,Australia,25-34,Male,VIP,Football,2022-02-01,True
4319,Australia,35-44,Female,VIP,Football,2023-03-18,True
4320,Australia,35-44,Male,VIP,Basketball,2023-11-01,True
4321,United Kingdom,25-34,Male,Bronze,Tennis,2022-06-18,True
4322,New Zealand,45-54,Male,VIP,Tennis,2023-09-14,True
4323,United Kingdom,35-44,Male,Bronze,Football,2023-03-21,True
4324,Australia,25-34,Male,Bronze,Tennis,2022-06-10,False
4325,Ireland,25-34,Female,Bronze,Rugby,2022-02-24,True
4326,Canada,55+,Female,Gold,Handball,2022-04-14,True
4327,Australia,35-44,Male,Bronze,Ice Hockey,2022-12-06,True
4328,Canada,25-34,Male,Silver,Football,2022-07-30,True
4329,Australia,25-34,Male,Bronze,Basketball,2022-07-14,False
4330,Ireland,45-54,Male,Bronze,Football,2023-02-24,True
4331,Australia,35-44,Male,Bronze,Football,2023-12-15,True
4332,Australia,35-44,Male,Gold,Football,2023-07-22,True
4333,Australia,25-34,Male,Silver,Rugby,2023-07-08,True
4334,United Kingdom,35-44,Male,Gold,Basketball,2022-09-29,True
4335,Australia,25-34,Male,Silver,Basketball,2023-11-08,True
4336,Australia,25-34,Female,VIP,Basketball,2022-10-16,True
4337,United Kingdom,35-44,Male,Silver,Football,2022-11-01,True
4338,New Zealand,55+,Female,Silver,Tennis,2022-09-01,True
4339,Australia,25-34,Male,Silver,Basketball,2022-04-09,False
4340,Australia,25-34,Male,Bronze,Basketball,2022-02-20,True
4341,Australia,35-44,Male,Gold,Rugby,2023-02-07,True
4342,Australia,35-44,Male,Silver,Football,2023-08-09,False
4343,Ireland,45-54,Male,Gold,Rugby,2023-07-17,True
4344,Ireland,35-44,Female,Silver,Tennis,2023-05-18,True
4345,United Kingdom,18-24,Female,Bronze,Basketball,2022-06-07,True
4346,Australia,55+,Male,Silver,Tennis,2022-02-25,True
4347,Ireland,35-44,Male,Bronze,Snooker,2023-01-05,True
4348,United Kingdom,45-54,Male,Silver,Football,2022-01-04,True
4349,Ireland,35-44,Male,Silver,Basketball,2023-03-14,True
4350,United Kingdom,45-54,Male,VIP,Tennis,2022-03-31,True
4351,Ireland,18-24,Male,Bronze,Football,2022-10-29,True
4352,United Kingdom,25-34,Male,Bronze,Football,2023-11-09,True
4353,Australia,45-54,Male,Bronze,Rugby,2023-10-03,True
4354,Canada,25-34,Male,Bronze,Football,2023-09-07,True
4355,Australia,18-24,Male,Gold,Football,2023-05-07,True
4356,United Kingdom,45-54,Male,Gold,Baseball,2022-07-24,False
4357,Australia,45-54,Female,Silver,Ice Hockey,2022-04-10,True
4358,United Kingdom,18-24,Male,Gold,Football,2022-01-27,True
4359,United Kingdom,45-54,Female,Bronze,Basketball,2022-07-31,True
4360,Australia,35-44,Female,Bronze,Tennis,2022-06-24,True
4361,Australia,25-34,Female,Bronze,Volleyball,2023-10-16,True
4362,United Kingdom,45-54,Female,Gold,Ice Hockey,2022-10-26,True
4363,Ireland,25-34,Male,Silver,Volleyball,2022-03-25,True
4364,Australia,25-34,Female,Silver,Football,2023-04-30,False
4365,Australia,25-34,Male,Bronze,Basketball,2022-04-29,True
4366,United Kingdom,25-34,Male,Bronze,Football,2022-11-12,True
4367,Australia,35-44,Female,VIP,Football,2023-02-12,True
4368,Australia,45-54,Female,Bronze,Ice Hockey,2023-04-28,True
4369,Australia,45-54,Female,Silver,Football,2023-05-16,True
4370,Australia,35-44,Female,Bronze,Tennis,2023-11-08,True
4371,Australia,45-54,Female,Bronze,Volleyball,2022-09-29,False
4372,Australia,25-34,Male,Silver,Football,2022-04-04,True
4373,Australia,18-24,Female,Bronze,Football,2023-10-20,True
4374,Australia,45-54,Male,Silver,Ice Hockey,2023-07-12,True
4375,Australia,18-24,Female,Silver,Snooker,2023-02-01,True
4376,Australia,25-34,Female,Silver,Ice Hockey,2022-07-09,True
4377,Australia,35-44,Female,Silver,Tennis,2023-01-15,True
4378,Ireland,25-34,Male,Silver,Football,2023-01-26,True
4379,Australia,45-54,Male,Bronze,Football,2023-01-14,True
4380,Australia,25-34,Male,Silver,Ice Hockey,2022-07-11,False
4381,Australia,18-24,Female,Silver,Football,2023-04-02,True
4382,Australia,25-34,Male,Bronze,Volleyball,2022-02-15,True
4383,United Kingdom,35-44,Male,Gold,Tennis,2022-09-27,False
4384,United Kingdom,25-34,Male,Silver,Tennis,2023-03-27,False
4385,New Zealand,35-44,Female,Gold,Ice Hockey,2023-04-22,True
4386,United Kingdom,45-54,Female,Gold,Rugby,2022-09-27,True
4387,Canada,45-54,Female,Bronze,Basketball,2022-08-20,True
4388,Australia,25-34,Male,Silver,Snooker,2022-10-03,True
4389,Australia,25-34,Male,Bronze,Table Tennis,2023-08-01,True
4390,Australia,35-44,Male,Bronze,Snooker,2022-03-05,False
4391,Australia,55+,Male,Gold,Rugby,2022-06-04,True
4392,Australia,55+,Female,Silver,Ice Hockey,2023-12-15,True
4393,United Kingdom,25-34,Male,Bronze,Basketball,2023-11-15,True
4394,Australia,35-44,Male,Silver,Football,2022-04-10,False
4395,New Zealand,25-34,Male,VIP,Football,2022-03-29,True
4396,Ireland,18-24,Male,Silver,Football,2023-11-16,True
4397,Australia,18-24,Female,Silver,Football,2022-12-19,True
4398,Australia,25-34,Male,Silver,Tennis,2023-07-09,True
4399,Australia,25-34,Female,Bronze,Football,2023-02-28,True
4400,Australia,18-24,Male,Bronze,Handball,2023-08-27,True
4401,Australia,35-44,Male,Silver,Rugby,2022-08-21,True
4402,Australia,25-34,Male,Bronze,Football,2023-07-21,True
4403,Australia,35-44,Male,Silver,Football,2022-03-04,False
4404,Australia,25-34,Female,Silver,Rugby,2023-02-01,False
4405,Canada,18-24,Male,Silver,Rugby,2023-06-20,True
4406,United Kingdom,25-34,Male,Bronze,Snooker,2023-03-05,True
4407,New Zealand,25-34,Male,Bronze,Table Tennis,2023-07-03,True
4408,Australia,35-44,Male,Bronze,Baseball,2023-12-05,False
4409,Australia,25-34,Female,Silver,Tennis,2023-05-02,True
4410,United Kingdom,25-34,Male,Bronze,Football,2023-08-10,True
4411,Australia,18-24,Male,Silver,Ice Hockey,2022-08-30,True
4412,Australia,35-44,Female,Bronze,Football,2023-05-03,True
4413,United Kingdom,35-44,Male,Silver,Rugby,2022-11-03,True
4414,United Kingdom,18-24,Male,Bronze,Tennis,2022-03-22,True
4415,Australia,25-34,Male,Silver,Rugby,2023-02-09,True
4416,Australia,18-24,Male,Bronze,Football,2022-02-05,True
4417,Australia,35-44,Female,Bronze,Tennis,2023-05-30,True
4418,Australia,25-34,Male,Gold,Tennis,2023-08-08,False
4419,Australia,25-34,Female,Bronze,Snooker,2023-06-14,True
4420,Australia,25-34,Male,Silver,Football,2023-08-09,True
4421,Australia,55+,Female,Gold,Snooker,2023-11-25,True
4422,Canada,35-44,Male,Silver,Rugby,2023-09-28,False
4423,United Kingdom,35-44,Male,Gold,Ice Hockey,2022-05-31,True
4424,United Kingdom,25-34,Male,Bronze,Rugby,2022-05-04,True
4425,Australia,55+,Male,Bronze,Basketball,2023-04-05,True
4426,Australia,35-44,Female,Bronze,Football,2022-06-27,False
4427,Australia,25-34,Male,Bronze,Football,2022-06-21,True
4428,Australia,45-54,Male,Bronze,Volleyball,2022-08-05,True
4429,Australia,25-34,Male,Bronze,Ice Hockey,2022-07-17,True
4430,Ireland,45-54,Male,Silver,Football,2022-05-10,True
4431,United Kingdom,45-54,Female,Gold,Basketball,2022-02-13,True
4432,Australia,25-34,Female,Bronze,Tennis,2023-03-10,False
4433,Australia,35-44,Male,Bronze,Football,2022-03-22,True
4434,New Zealand,25-34,Female,Bronze,Tennis,2023-12-01,False
4435,Australia,25-34,Female,Bronze,Football,2023-03-22,True
4436,Australia,25-34,Male,Silver,Football,2022-07-26,False
4437,Australia,35-44,Male,Bronze,Tennis,2023-10-05,True
4438,Ireland,25-34,Male,Bronze,Basketball,2022-06-01,True
4439,Canada,18-24,Male,Silver,Football,2023-09-02,True
4440,Australia,35-44,Male,Gold,Tennis,2022-09-22,True
4441,New Zealand,18-24,Male,Silver,Football,2022-11-24,True
4442,Ireland,18-24,Male,Silver,Football,2022-03-10,True
